MariaDB [kim_pro]> SELECT TABLE_NAME, COLUMN_NAME FROM  (SELECT * FROM INFORMATION_SCHEMA.COLUMNS) as t WHERE TABLE_SCHEMA = DATABASE();
+-------------------------------------------------+-----------------------------------------------------+
| TABLE_NAME                                      | COLUMN_NAME                                         |
| frontend_user_detailview                        | contactperson_id                                    |
| frontend_user_detailview                        | contactperson_firstname                             |
| frontend_user_detailview                        | contactperson_lastname                              |
| frontend_user_detailview                        | contactperson_department                            |
| frontend_user_detailview                        | contactperson_shortname                             |
| frontend_user_detailview                        | contactperson_function                              |
| frontend_user_detailview                        | contactsalutation_name                              |
| frontend_user_detailview                        | contactsalutation_lettertext                        |
| frontend_user_detailview                        | contacttitle_name                                   |
| frontend_user_detailview                        | customergroup_name                                  |
| frontend_user_detailview                        | customergroup_description                           |
| frontend_user_detailview                        | user_firstname                                      |
| frontend_user_detailview                        | user_lastname                                       |
| frontend_user_detailview                        | user_email                                          |
| frontend_user_detailview                        | user_password                                       |
| frontend_user_detailview                        | user_token                                          |
| frontend_user_detailview                        | user_wrong_password_counter                         |
| frontend_user_detailview                        | user_password_reset_required                        |
| frontend_user_detailview                        | user_last_login_time                                |
| frontend_user_detailview                        | user_creation_time                                  |
| frontend_user_detailview                        | user_mobile                                         |
| frontend_user_detailview                        | user_locked                                         |
| frontend_user_detailview                        | usertype_name                                       |
| frontend_user_detailview                        | usertype_description                                |
| contactperson_company_rel                       | contactperson_id                                    |
| contactperson_company_rel                       | company_id                                          |
| inspectionresult_inspectionresultimpacttype_rel | inspectionresult_id                                 |
| inspectionresult_inspectionresultimpacttype_rel | inspectionresultimpacttype_id                       |
| contradiction                                   | contradiction_id                                    |
| contradiction                                   | contradiction_creation_time                         |
| contradiction                                   | contradiction_last_change_time                      |
| contradiction                                   | contradiction_ready_to_comm                         |
| contradiction                                   | contradiction_sender_abbreviation                   |
| contradiction                                   | contradiction_signature1                            |
| contradiction                                   | contradiction_signature2                            |
| contradiction                                   | contradiction_comment_for_customer                  |
| contradiction                                   | contradiction_addendum_necessary                    |
| contradiction                                   | contradiction_letter_subject                        |
| contradiction                                   | contradiction_letter                                |
| contradiction                                   | contradiction_letter_send_time                      |
| contradiction                                   | contradiction_payment_received                      |
| contradiction                                   | contradiction_payment_number                        |
| contradiction                                   | contradiction_payment_days_of_grace                 |
| contradiction                                   | contradiction_up_to_date                            |
| contradiction                                   | contradiction_name                                  |
| contradiction                                   | contradiction_description                           |
| document                                        | document_id                                         |
| document                                        | document_name                                       |
| document                                        | document_entry_time                                 |
| document                                        | document_content                                    |
| document                                        | document_mime_type                                  |
| location_address_grp                            | address_id                                          |
| location_address_grp                            | location_id                                         |
| location_address_grp                            | location_creation_time                              |
| location_address_grp                            | location_last_change_time                           |
| location_address_grp                            | location_name                                       |
| location_address_grp                            | location_total_area                                 |
| location_address_grp                            | location_start_date                                 |
| location_address_grp                            | location_objectdescription                          |
| location_address_grp                            | address_creation_time                               |
| location_address_grp                            | address_last_change_time                            |
| location_address_grp                            | address_street                                      |
| location_address_grp                            | address_house_number                                |
| location_address_grp                            | address_extra                                       |
| contactperson_partnercompany_rel                | contactperson_id                                    |
| contactperson_partnercompany_rel                | partnercompany_id                                   |
| 1__explain                                      | explain_serial                                      |
| 1__explain                                      | explain_timestamp                                   |
| 1__explain                                      | explain_command                                     |
| 1__explain                                      | explain_id                                          |
| 1__explain                                      | explain_select_type                                 |
| 1__explain                                      | explain_table                                       |
| 1__explain                                      | explain_type                                        |
| 1__explain                                      | explain_possible_keys                               |
| 1__explain                                      | explain_key                                         |
| 1__explain                                      | explain_key_len                                     |
| 1__explain                                      | explain_ref                                         |
| 1__explain                                      | explain_rows                                        |
| 1__explain                                      | explain_Extra                                       |
| contract_costtype_rel                           | contract_id                                         |
| contract_costtype_rel                           | costtype_id                                         |
| contract_costtype_rel                           | contract_costtype_comment                           |
| correspondence_correspondencetype_grp           | correspondencetype_id                               |
| correspondence_correspondencetype_grp           | correspondence_id                                   |
| correspondence_correspondencetype_grp           | correspondence_valid_from_date                      |
| correspondence_correspondencetype_grp           | correspondence_reason                               |
| correspondence_correspondencetype_grp           | correspondence_number                               |
| correspondence_correspondencetype_grp           | correspondence_date                                 |
| correspondence_correspondencetype_grp           | correspondencetype_name                             |
| correspondence_correspondencetype_grp           | correspondencetype_description                      |
| customergroup_address_rel                       | customergroup_id                                    |
| customergroup_address_rel                       | address_id                                          |
| partnergroup_partnertype_grp                    | partnertype_id                                      |
| partnergroup_partnertype_grp                    | partnergroup_id                                     |
| partnergroup_partnertype_grp                    | partnergroup_name                                   |
| partnergroup_partnertype_grp                    | partnergroup_description                            |
| partnergroup_partnertype_grp                    | partnertype_name                                    |
| partnergroup_partnertype_grp                    | partnertype_description                             |
| 1__create_combined                              | create_combined_name                                |
| 1__create_combined                              | create_combined_table                               |
| 1__create_combined                              | create_combined_description                         |
| correspondence                                  | correspondence_id                                   |
| correspondence                                  | correspondence_valid_from_date                      |
| correspondence                                  | correspondence_reason                               |
| correspondence                                  | correspondence_number                               |
| correspondence                                  | correspondence_date                                 |
| email_document_grp                              | document_id                                         |
| email_document_grp                              | email_id                                            |
| email_document_grp                              | email_from                                          |
| email_document_grp                              | email_to                                            |
| email_document_grp                              | email_cc                                            |
| email_document_grp                              | email_subject                                       |
| email_document_grp                              | email_body                                          |
| email_document_grp                              | document_name                                       |
| email_document_grp                              | document_entry_time                                 |
| email_document_grp                              | document_content                                    |
| email_document_grp                              | document_mime_type                                  |
| invoice_contract_rel                            | invoice_id                                          |
| invoice_contract_rel                            | contract_id                                         |
| invoice_contract_rel                            | invoice_contract_year                               |
| document_correspondence_grp                     | correspondence_id                                   |
| document_correspondence_grp                     | document_id                                         |
| document_correspondence_grp                     | document_name                                       |
| document_correspondence_grp                     | document_entry_time                                 |
| document_correspondence_grp                     | document_content                                    |
| document_correspondence_grp                     | document_mime_type                                  |
| document_correspondence_grp                     | correspondence_valid_from_date                      |
| document_correspondence_grp                     | correspondence_reason                               |
| document_correspondence_grp                     | correspondence_number                               |
| document_correspondence_grp                     | correspondence_date                                 |
| costtype_country_locationtype_rel               | costtype_id                                         |
| costtype_country_locationtype_rel               | country_id                                          |
| costtype_country_locationtype_rel               | costtype_country_locationtype_nominalvalue          |
| costtype_country_locationtype_rel               | locationtype_id                                     |
| note_user_contract_rel                          | note_id                                             |
| note_user_contract_rel                          | user_id                                             |
| note_user_contract_rel                          | contract_id                                         |
| city_country_grp                                | country_id                                          |
| city_country_grp                                | city_id                                             |
| city_country_grp                                | city_name                                           |
| city_country_grp                                | city_zip                                            |
| city_country_grp                                | country_name                                        |
| city_country_grp                                | country_short                                       |
| country                                         | country_id                                          |
| country                                         | country_name                                        |
| country                                         | country_short                                       |
| contradictionabstracttype_costtype_grp          | costtype_id                                         |
| contradictionabstracttype_costtype_grp          | contradictionabstracttype_id                        |
| contradictionabstracttype_costtype_grp          | contradictionabstracttype_name                      |
| contradictionabstracttype_costtype_grp          | contradictionabstracttype_description               |
| contradictionabstracttype_costtype_grp          | contradictionabstracttype_std                       |
| contradictionabstracttype_costtype_grp          | costtype_name                                       |
| contradictionabstracttype_costtype_grp          | costtype_description                                |
| contradictionabstracttype_costtype_grp          | costtype_maingroup                                  |
| recurringpayment_indexclause_grp                | indexclause_id                                      |
| recurringpayment_indexclause_grp                | recurringpayment_id                                 |
| recurringpayment_indexclause_grp                | recurringpayment_sum_per_month                      |
| recurringpayment_indexclause_grp                | recurringpayment_condition_percentage               |
| recurringpayment_indexclause_grp                | recurringpayment_percentage                         |
| recurringpayment_indexclause_grp                | recurringpayment_begin_date                         |
| recurringpayment_indexclause_grp                | recurringpayment_condition_comment                  |
| recurringpayment_indexclause_grp                | recurringpayment_maturity_date                      |
| recurringpayment_indexclause_grp                | recurringpayment_maturity_daily_range               |
| recurringpayment_indexclause_grp                | recurringpayment_maturity_monthly_range             |
| recurringpayment_indexclause_grp                | recurringpayment_value_deposit                      |
| recurringpayment_indexclause_grp                | recurringpayment_end_date                           |
| recurringpayment_indexclause_grp                | recurringpayment_description                        |
| recurringpayment_indexclause_grp                | recurringpayment_name                               |
| recurringpayment_indexclause_grp                | indexclause_baseyear                                |
| recurringpayment_indexclause_grp                | indexclause_begin_date                              |
| recurringpayment_indexclause_grp                | indexclause_adjustment_description                  |
| recurringpayment_indexclause_grp                | indexclause_adjustment_rule                         |
| recurringpayment_indexclause_grp                | indexclause_indextransmission_percent               |
| recurringpayment_indexclause_grp                | indexclause_minimal_percent_change_agreed           |
| recurringpayment_indexclause_grp                | indexclause_minimal_point_change_agreed             |
| recurringpayment_indexclause_grp                | indexclause_name                                    |
| invoiceposition_externalcosttype_rel            | invoiceposition_id                                  |
| invoiceposition_externalcosttype_rel            | externalcosttype_id                                 |
| location                                        | location_id                                         |
| location                                        | location_creation_time                              |
| location                                        | location_last_change_time                           |
| location                                        | location_name                                       |
| location                                        | location_total_area                                 |
| location                                        | location_start_date                                 |
| location                                        | location_objectdescription                          |
| contactsalutation                               | contactsalutation_id                                |
| contactsalutation                               | contactsalutation_name                              |
| contactsalutation                               | contactsalutation_lettertext                        |
| location_locationtype_rel                       | location_id                                         |
| location_locationtype_rel                       | locationtype_id                                     |
| role                                            | role_id                                             |
| role                                            | role_name                                           |
| role                                            | role_permission                                     |
| contract_costtype_grp                           | costtype_id                                         |
| contract_costtype_grp                           | contract_id                                         |
| contract_costtype_grp                           | contract_costtype_comment                           |
| contract_costtype_grp                           | contract_creation_time                              |
| contract_costtype_grp                           | contract_last_change_time                           |
| contract_costtype_grp                           | contract_begin_date                                 |
| contract_costtype_grp                           | contract_end_date                                   |
| contract_costtype_grp                           | contract_first_possible_end_date                    |
| contract_costtype_grp                           | contract_name                                       |
| contract_costtype_grp                           | contract_migration_checked                          |
| contract_costtype_grp                           | costtype_name                                       |
| contract_costtype_grp                           | costtype_description                                |
| contract_costtype_grp                           | costtype_maingroup                                  |
